/"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Ore Dict keys"
"Advanced Rocketry","advancedrocketry:hovercraft",4883,0,"false","Hovercraft",""
"Advanced Rocketry","advancedrocketry:ic",4852,0,"true","Basic Circuit",""
"Advanced Rocketry","advancedrocketry:ic",4852,1,"true","Tracking Circuit",""
"Advanced Rocketry","advancedrocketry:ic",4852,2,"true","Advanced Circuit",""
"Advanced Rocketry","advancedrocketry:ic",4852,3,"true","Control Circuit Board",""
"Advanced Rocketry","advancedrocketry:ic",4852,4,"true","Item IO Circuit Board",""
"Advanced Rocketry","advancedrocketry:ic",4852,5,"true","Liquid IO Circuit Board",""
"Advanced Rocketry","advancedrocketry:intake",4797,0,"false","Gas Intake",""
"Advanced Rocketry","advancedrocketry:iquartzcrucible",4878,0,"false","Quartz Crucible",""
"Advanced Rocketry","advancedrocketry:itemcircuitplate",4851,0,"true","Basic Circuit Plate",""
"Advanced Rocketry","advancedrocketry:itemcircuitplate",4851,1,"true","Advanced Circuit Plate",""
"Advanced Rocketry","advancedrocketry:itemupgrade",4867,0,"true","Hover Upgrade",""
"Advanced Rocketry","advancedrocketry:itemupgrade",4867,1,"true","Flight Speed Control Upgrade",""
"Advanced Rocketry","advancedrocketry:itemupgrade",4867,2,"true","Bionic Leg Upgrade",""
"Advanced Rocketry","advancedrocketry:itemupgrade",4867,3,"true","Padded Landing Boots",""
"Advanced Rocketry","advancedrocketry:itemupgrade",4867,4,"true","Anti-Fog Visor",""
"Advanced Rocketry","advancedrocketry:itemupgrade",4867,5,"true","Earthbright Visor",""
"Advanced Rocketry","advancedrocketry:jackhammer",4874,0,"false","Jackhammer",""
"Advanced Rocketry","advancedrocketry:jetpack",4869,0,"false","Suit Jetpack",""
"Advanced Rocketry","advancedrocketry:landingfloat",4799,0,"false","Landing Float",""
"Advanced Rocketry","advancedrocketry:landingpad",4783,0,"false","Docking Pad",""
"Advanced Rocketry","advancedrocketry:lathe",4760,0,"false","Lathe",""
"Advanced Rocketry","advancedrocketry:launchpad",4782,0,"false","Launch Pad",""
"Advanced Rocketry","advancedrocketry:lens",4879,0,"true","Basic Lens","itemLens,lensPrecisionLaserEtcher"
"Advanced Rocketry","advancedrocketry:lightsource",4822,0,"false","tile.lightSource.name",""
"Advanced Rocketry","advancedrocketry:liquidtank",4755,0,"false","Pressurized Tank",""
"Advanced Rocketry","advancedrocketry:loader",4803,0,"true","Data Bus",""
"Advanced Rocketry","advancedrocketry:loader",4803,1,"true","Satellite Bay",""
"Advanced Rocketry","advancedrocketry:loader",4803,2,"true","Rocket Unloader",""
"Advanced Rocketry","advancedrocketry:loader",4803,3,"true","Rocket Loader",""
"Advanced Rocketry","advancedrocketry:loader",4803,4,"true","Rocket Fluid Unloader",""
"Advanced Rocketry","advancedrocketry:loader",4803,5,"true","Rocket Fluid Loader",""
"Advanced Rocketry","advancedrocketry:loader",4803,6,"true","Guidance Computer Access Hatch",""
"Advanced Rocketry","advancedrocketry:metal0",4846,0,"true","Titanium Aluminide Block","blockTitaniumAluminide"
"Advanced Rocketry","advancedrocketry:metal0",4846,1,"true","Titanium Iridium Alloy Block","blockTitaniumIridium"
"Advanced Rocketry","advancedrocketry:microwavereciever",4772,0,"false","Microwave Receiver",""
"Advanced Rocketry","advancedrocketry:misc",4876,0,"true","User Interface",""
"Advanced Rocketry","advancedrocketry:misc",4876,1,"true","Carbon Brick","ingotCarbon"
"Advanced Rocketry","advancedrocketry:monitoringstation",4805,0,"false","Rocket Monitoring Station",""
"Advanced Rocketry","advancedrocketry:moonturf",4823,0,"false","Moon Turf","turfMoon"
"Advanced Rocketry","advancedrocketry:moonturf_dark",4824,0,"false","Dark Moon Turf","turfMoon"
"Advanced Rocketry","advancedrocketry:nuclearcore",4795,0,"false","Nuclear Thermal Fission Core",""
"Advanced Rocketry","advancedrocketry:nuclearfueltank",4794,0,"false","Nuclear Thermal Working Fluid Tank",""
"Advanced Rocketry","advancedrocketry:nuclearrocketmotor",4790,0,"false","Nuclear Thermal Rocket Engine",""
"Advanced Rocketry","advancedrocketry:observatory",4767,0,"false","Observatory",""
"Advanced Rocketry","advancedrocketry:orescanner",4872,0,"false","Ore Scanner",""
"Advanced Rocketry","advancedrocketry:orientationcontroller",4808,0,"false","Orientation Controller",""
"Advanced Rocketry","advancedrocketry:oxidizerfueltank",4793,0,"false","Oxidizer Fuel Tank",""
"Advanced Rocketry","advancedrocketry:oxygencharger",4815,0,"false","Gas Charge Pad",""
"Advanced Rocketry","advancedrocketry:oxygendetection",4816,0,"false","Atmosphere Detector",""
"Advanced Rocketry","advancedrocketry:oxygenscrubber",4813,0,"false","CO2 Scrubber",""
"Advanced Rocketry","advancedrocketry:oxygenvent",4814,0,"false","Oxygen Vent",""
"Advanced Rocketry","advancedrocketry:pipesealer",4817,0,"false","Pipe Seal",""
"Advanced Rocketry","advancedrocketry:planetanalyser",4768,0,"false","Astrobody Data Processor",""
"Advanced Rocketry","advancedrocketry:planetholoselector",4812,0,"false","Holographic Planet Selector",""
"Advanced Rocketry","advancedrocketry:planetidchip",4854,0,"false","Planet Id Chip",""
"Advanced Rocketry","advancedrocketry:planetselector",4811,0,"false","Planet Selector",""
"Advanced Rocketry","advancedrocketry:planks",4835,0,"false","Lightwood planks","plankWood"
"Advanced Rocketry","advancedrocketry:platepress",4749,0,"false","Small Plate Presser",""
"Advanced Rocketry","advancedrocketry:precisionassemblingmachine",4763,0,"false","Precision Assembler",""
"Advanced Rocketry","advancedrocketry:precisionlaseretcher",4766,0,"false","Precision Laser Etcher",""
"Advanced Rocketry","advancedrocketry:pressuretank",4866,0,"true","Low Pressure Tank",""
"Advanced Rocketry","advancedrocketry:pressuretank",4866,1,"true","Pressure Tank",""
"Advanced Rocketry","advancedrocketry:pressuretank",4866,2,"true","High Pressure Tank",""
"Advanced Rocketry","advancedrocketry:pressuretank",4866,3,"true","Super High Pressure Tank",""
"Advanced Rocketry","advancedrocketry:productboule",4839,0,"true","No name!!!",""
"Advanced Rocketry","advancedrocketry:productdust",4836,0,"true","Titanium Aluminide Dust","dustTitaniumAluminide"
"Advanced Rocketry","advancedrocketry:productdust",4836,1,"true","Titanium Iridium Alloy Dust","dustTitaniumIridium"
"Advanced Rocketry","advancedrocketry:productfan",4843,0,"true","No name!!!",""
"Advanced Rocketry","advancedrocketry:productgear",4845,0,"true","Titanium Aluminide Gear","gearTitaniumAluminide"
"Advanced Rocketry","advancedrocketry:productgear",4845,1,"true","Titanium Iridium Alloy Gear","gearTitaniumIridium"
"Advanced Rocketry","advancedrocketry:productgem",4838,0,"true","No name!!!",""
"Advanced Rocketry","advancedrocketry:productingot",4837,0,"true","Titanium Aluminide Ingot","ingotTitaniumAluminide"
"Advanced Rocketry","advancedrocketry:productingot",4837,1,"true","Titanium Iridium Alloy Ingot","ingotTitaniumIridium"
"Advanced Rocketry","advancedrocketry:productnugget",4840,0,"true","Titanium Aluminide Nugget","nuggetTitaniumAluminide"
"Advanced Rocketry","advancedrocketry:productnugget",4840,1,"true","Titanium Iridium Alloy Nugget","nuggetTitaniumIridium"
"Advanced Rocketry","advancedrocketry:productplate",4841,0,"true","Titanium Aluminide Plate","plateTitaniumAluminide"
"Advanced Rocketry","advancedrocketry:productplate",4841,1,"true","Titanium Iridium Alloy Plate","plateTitaniumIridium"
"Advanced Rocketry","advancedrocketry:productrod",4842,0,"true","Titanium Aluminide Rod","stickTitaniumAluminide"
"Advanced Rocketry","advancedrocketry:productrod",4842,1,"true","Titanium Iridium Alloy Rod","stickTitaniumIridium"
"Advanced Rocketry","advancedrocketry:productsheet",4844,0,"true","Titanium Aluminide Sheet","sheetTitaniumAluminide"
"Advanced Rocketry","advancedrocketry:productsheet",4844,1,"true","Titanium Iridium Alloy Sheet","sheetTitaniumIridium"
"Advanced Rocketry","advancedrocketry:railgun",4777,0,"false","Railgun",""
"Advanced Rocketry","advancedrocketry:rocketbuilder",4800,0,"false","Rocket Assembling Machine",""
"Advanced Rocketry","advancedrocketry:rocketmotor",4786,0,"false","Monopropellant Rocket Engine",""
"Advanced Rocketry","advancedrocketry:rollingmachine",4759,0,"false","Rolling Machine",""
"Advanced Rocketry","advancedrocketry:satellite",4859,0,"false","Satellite",""
"Advanced Rocketry","advancedrocketry:satellitebuilder",4770,0,"false","Satellite Builder",""
"Advanced Rocketry","advancedrocketry:satellitecontrolcenter",4806,0,"false","Satellite Terminal",""
"Advanced Rocketry","advancedrocketry:satelliteidchip",4853,0,"false","Satellite Id Chip",""
"Advanced Rocketry","advancedrocketry:satellitepowersource",4860,0,"true","Basic Solar Panel",""
"Advanced Rocketry","advancedrocketry:satellitepowersource",4860,1,"true","Large Solar Panel",""
"Advanced Rocketry","advancedrocketry:satelliteprimaryfunction",4861,0,"true","Optical Sensor",""
"Advanced Rocketry","advancedrocketry:satelliteprimaryfunction",4861,1,"true","Composition Sensor",""
"Advanced Rocketry","advancedrocketry:satelliteprimaryfunction",4861,2,"true","Mass Detector",""
"Advanced Rocketry","advancedrocketry:satelliteprimaryfunction",4861,3,"true","Microwave Transmitter",""
"Advanced Rocketry","advancedrocketry:satelliteprimaryfunction",4861,4,"true","Ore Mapper",""
"Advanced Rocketry","advancedrocketry:satelliteprimaryfunction",4861,5,"true","Biome Changer",""
"Advanced Rocketry","advancedrocketry:sawblade",4748,0,"false","Saw Blade Assembly",""
"Advanced Rocketry","advancedrocketry:sawbladeiron",4877,0,"true","Iron Saw Blade",""
"Advanced Rocketry","advancedrocketry:sealdetector",4871,0,"false","Seal Detector",""
"Advanced Rocketry","advancedrocketry:seat",4785,0,"false","Seat",""
"Advanced Rocketry","advancedrocketry:smallairlockdoor",4882,0,"false","Small Airlock Door",""
"Advanced Rocketry","advancedrocketry:solararray",4773,0,"false","Solar Array",""
"Advanced Rocketry","advancedrocketry:solararraypanel",4747,0,"false","Solar Array Panel",""
"Advanced Rocketry","advancedrocketry:solargenerator",4756,0,"false","Solar Generator",""
"Advanced Rocketry","advancedrocketry:solarpanel",4746,0,"false","Solar Panel",""
"Advanced Rocketry","advancedrocketry:spaceboots",4865,0,"false","Space Suit Boots",""
"Advanced Rocketry","advancedrocketry:spacechestplate",4863,0,"false","Space Suit Chest-Piece",""
"Advanced Rocketry","advancedrocketry:spaceelevatorcontroller",4778,0,"false","Space Elevator",""
"Advanced Rocketry","advancedrocketry:spacehelmet",4862,0,"false","Space Suit Helmet",""
"Advanced Rocketry","advancedrocketry:spacelaser",4781,0,"false","Orbital Laser Drill",""
"Advanced Rocketry","advancedrocketry:spaceleggings",4864,0,"false","Space Suit Leggings",""
"Advanced Rocketry","advancedrocketry:spacestation",4884,0,"true","Space Station Container",""
"Advanced Rocketry","advancedrocketry:spacestationchip",4857,0,"true","Space Station Id Chip",""
"Advanced Rocketry","advancedrocketry:stationbuilder",4801,0,"false","Space Station Assembler",""
"Advanced Rocketry","advancedrocketry:stationmarker",4784,0,"false","Station Docking Port",""
"Advanced Rocketry","advancedrocketry:structuretower",4744,0,"false","Structure Tower",""
"Advanced Rocketry","advancedrocketry:suitworkstation",4754,0,"false","Suit Workstation",""
"Advanced Rocketry","advancedrocketry:terraformer",4779,0,"false","Atmosphere Terraformer",""
"Advanced Rocketry","advancedrocketry:thermite",4880,0,"false","Thermite","dustThermite"
"Advanced Rocketry","advancedrocketry:thermitetorch",4820,0,"false","Thermite Torch",""
"Advanced Rocketry","advancedrocketry:unlittorch",4819,0,"false","Extinguished Torch",""
"Advanced Rocketry","advancedrocketry:vacuumlaser",4752,0,"false","Vacuum-Chamber High Power Laser Emitter",""
"Advanced Rocketry","advancedrocketry:vitrifiedsand",4829,0,"false","Vitrified Sand",""
"Advanced Rocketry","advancedrocketry:wafer",4850,0,"true","Silicon Wafer","waferSilicon"
"Advanced Rocketry","advancedrocketry:warpcore",4774,0,"false","Warp Core",""
"Advanced Rocketry","advancedrocketry:warpmonitor",4807,0,"false","Warp Controller",""
"Advanced Rocketry","advancedrocketry:wirelesstransciever",4757,0,"false","Wireless Transceiver",""
"Avaritia","avaritia:block_resource",4116,0,"true","Neutronium Block","blockCosmicNeutronium"
"Avaritia","avaritia:block_resource",4116,1,"true","Infinity Block","blockInfinity"
"Avaritia","avaritia:block_resource",4116,2,"true","Crystal Matrix","blockCrystalMatrix"
"Avaritia","avaritia:compressed_crafting_table",4113,0,"false","Compressed Crafting Table",""
"Avaritia","avaritia:cosmic_meatballs",4111,0,"false","Cosmic Meatballs",""
"Avaritia","avaritia:double_compressed_crafting_table",4114,0,"false","Double Compressed Crafting Table",""
"Avaritia","avaritia:endest_pearl",4109,0,"false","Endest Pearl",""
"Avaritia","avaritia:extreme_crafting_table",4115,0,"false","Extreme Crafting Table",""
"Avaritia","avaritia:infinity_axe",4102,0,"false","Nature's Ruin",""
"Avaritia","avaritia:infinity_boots",4107,0,"false","Infinity Boots",""
"Avaritia","avaritia:infinity_bow",4099,0,"false","Longbow of the Heavens",""
"Avaritia","avaritia:infinity_chestplate",4105,0,"false","Infinity Breastplate",""
"Avaritia","avaritia:infinity_helmet",4104,0,"false","Infinity Helmet",""
"Avaritia","avaritia:infinity_hoe",4103,0,"false","Hoe of the Green Earth",""
"Avaritia","avaritia:infinity_pants",4106,0,"false","Infinity Leggings",""
"Avaritia","avaritia:infinity_pickaxe",4100,0,"false","World Breaker",""
"Avaritia","avaritia:infinity_shovel",4101,0,"false","Planet Eater",""
"Avaritia","avaritia:infinity_sword",4098,0,"false","Sword of the Cosmos",""
"Avaritia","avaritia:matter_cluster",4112,0,"false","Matter Cluster",""
"Avaritia","avaritia:neutron_collector",4117,0,"false","Neutron Collector",""
"Avaritia","avaritia:neutronium_compressor",4118,0,"false","Neutronium Compressor",""
"Avaritia","avaritia:resource",4096,0,"true","Diamond Lattice",""
"Avaritia","avaritia:resource",4096,1,"true","Crystal Matrix Ingot","ingotCrystalMatrix"
"Avaritia","avaritia:resource",4096,2,"true","Pile of Neutrons",""
"Avaritia","avaritia:resource",4096,3,"true","Neutronium Nugget","nuggetCosmicNeutronium"
"Avaritia","avaritia:resource",4096,4,"true","Neutronium Ingot","ingotCosmicNeutronium"
"Avaritia","avaritia:resource",4096,5,"true","Infinity Catalyst",""
"Avaritia","avaritia:resource",4096,6,"true","Infinity Ingot","ingotInfinity"
"Avaritia","avaritia:resource",4096,7,"true","Record Fragment",""
"Avaritia","avaritia:singularity",4097,0,"true","Iron Singularity",""
"Avaritia","avaritia:singularity",4097,1,"true","Golden Singularity",""
"Avaritia","avaritia:singularity",4097,2,"true","Lapis Singularity",""
"Avaritia","avaritia:singularity",4097,3,"true","Redstone Singularity",""
"Avaritia","avaritia:singularity",4097,4,"true","Nether Quartz Singularity",""
"Avaritia","avaritia:singularity",4097,5,"true","Copper Singularity",""
"Avaritia","avaritia:singularity",4097,6,"true","Tin Singularity",""
"Avaritia","avaritia:singularity",4097,7,"true","Lead Singularity",""
"Avaritia","avaritia:singularity",4097,8,"true","Silver Singularity",""
"Avaritia","avaritia:singularity",4097,9,"true","Nickel Singularity",""
"Avaritia","avaritia:singularity",4097,10,"true","Diamond Singularity",""
"Avaritia","avaritia:singularity",4097,11,"true","Emerald Singularity",""
"Avaritia","avaritia:singularity",4097,12,"true","Fluxed Singularity",""
"Avaritia","avaritia:singularity",4097,13,"true","Platinum Singularity",""
"Avaritia","avaritia:singularity",4097,14,"true","Iridium Singularity",""
"Avaritia","avaritia:skullfire_sword",4108,0,"false","Skullfire Sword",""
"Avaritia","avaritia:ultimate_stew",4110,0,"false","Ultimate Stew",""
"Avaritia's Complement","avaritiatweaks:enhancement_crystal",5405,0,"false","Enhancement Crystal",""
"Avaritiaddons","avaritiaddons:avaritiaddons_chest",7391,0,"true","Compressed Chest",""
"Avaritiaddons","avaritiaddons:avaritiaddons_chest",7391,1,"true","Infinity Chest",""
"Avaritiaddons","avaritiaddons:extreme_auto_crafter",7390,0,"true","Auto Extreme Crafting Table",""
"Avaritiaddons","avaritiaddons:infinity_compressor",7392,0,"false","Infinity Compressor",""
"Avaritiaddons","avaritiaddons:infinity_glass",7393,0,"false","Infinity Glass","glassInfinity"
"B.A.S.E","base:wrench",6074,0,"false","Wrench",""
"Baubles","baubles:ring",5406,0,"true","Miner's Ring",""
"Better Animals Plus","betteranimalsplus:advancement_icon_badger",6068,0,"false","item.betteranimalsplus.advancement_icon_badger.name",""
"Better Animals Plus","betteranimalsplus:advancement_icon_goat",6064,0,"false","item.betteranimalsplus.advancement_icon_goat.name",""
"Better Animals Plus","betteranimalsplus:advancement_icon_jellyfish",6062,0,"false","item.betteranimalsplus.advancement_icon_jellyfish.name",""
"Better Animals Plus","betteranimalsplus:advancement_icon_jellyfish_cross",6063,0,"false","item.betteranimalsplus.advancement_icon_jellyfish_cross.name",""
"Better Animals Plus","betteranimalsplus:advancement_icon_lamprey",6066,0,"false","item.betteranimalsplus.advancement_icon_lamprey.name",""
"Better Animals Plus","betteranimalsplus:advancement_icon_shark",6065,0,"false","item.betteranimalsplus.advancement_icon_shark.name",""
"Better Animals Plus","betteranimalsplus:advancement_icon_squirrel",6067,0,"false","item.betteranimalsplus.advancement_icon_squirrel.name",""
"Better Animals Plus","betteranimalsplus:advancement_icon_succening",6069,0,"false","item.betteranimalsplus.advancement_icon_succening.name",""
"Better Animals Plus","betteranimalsplus:antler",6025,0,"false","Antler",""
"Better Animals Plus","betteranimalsplus:bear_cape_black",6047,0,"false","Bear Cape (Black)",""
"Better Animals Plus","betteranimalsplus:bear_cape_brown",6046,0,"false","Bear Cape (Brown)",""
"Better Animals Plus","betteranimalsplus:bear_cape_kermode",6048,0,"false","Bear Cape (Kermode)",""
"Better Animals Plus","betteranimalsplus:bear_skin_black",6044,0,"false","Black Bear Skin","peltBear,peltBearBlack,skinBear,skinBearBlack"
"Better Animals Plus","betteranimalsplus:bear_skin_brown",6043,0,"false","Brown Bear Skin","peltBear,peltBearBrown,skinBear,skinBearBrown"
"Better Animals Plus","betteranimalsplus:bear_skin_kermode",6045,0,"false","Kermode Bear Skin","peltBear,peltBearKermode,skinBear,skinBearKermode"
"Better Animals Plus","betteranimalsplus:bearhead",6001,0,"false","item.null.name",""
"Better Animals Plus","betteranimalsplus:bearhead_1",6002,0,"false","Bear Head",""
"Better Animals Plus","betteranimalsplus:bearhead_2",6003,0,"false","Bear Head",""
"Better Animals Plus","betteranimalsplus:bearhead_3",6004,0,"false","Bear Head",""
"Better Animals Plus","betteranimalsplus:blubber",6026,0,"false","Blubber",""
"Better Animals Plus","betteranimalsplus:boarhead",5996,0,"false","item.null.name",""
"Better Animals Plus","betteranimalsplus:boarhead_1",5997,0,"false","Boar Head",""
"Better Animals Plus","betteranimalsplus:boarhead_2",5998,0,"false","Boar Head",""
"Better Animals Plus","betteranimalsplus:boarhead_3",5999,0,"false","Boar Head",""
"Better Animals Plus","betteranimalsplus:boarhead_4",6000,0,"false","Boar Head",""
"Better Animals Plus","betteranimalsplus:coyotehead",5989,0,"false","item.null.name",""
"Better Animals Plus","betteranimalsplus:coyotehead_1",5990,0,"false","Coyote Head",""
"Better Animals Plus","betteranimalsplus:crab_meat_cooked",6050,0,"false","Cooked Crab Meat","listAllfishcooked"
"Better Animals Plus","betteranimalsplus:crab_meat_raw",6049,0,"false","Raw Crab Meat","listAllfishraw"
"Better Animals Plus","betteranimalsplus:deerhead",6005,0,"false","item.null.name",""
"Better Animals Plus","betteranimalsplus:deerhead_1",6006,0,"false","Deer Head",""
"Better Animals Plus","betteranimalsplus:deerhead_2",6007,0,"false","Deer Head",""
"Better Animals Plus","betteranimalsplus:deerhead_3",6008,0,"false","Deer Head",""
"Better Animals Plus","betteranimalsplus:deerhead_4",6009,0,"false","Deer Head",""
"Better Animals Plus","betteranimalsplus:eel_meat_cooked",6060,0,"false","Cooked Eel Meat",""
"Better Animals Plus","betteranimalsplus:eel_meat_raw",6059,0,"false","Raw Eel Meat",""
"Better Animals Plus","betteranimalsplus:foxhead",5991,0,"false","item.null.name",""
"Better Animals Plus","betteranimalsplus:foxhead_1",5992,0,"false","Fox Head",""
"Better Animals Plus","betteranimalsplus:foxhead_2",5993,0,"false","Fox Head",""
"Better Animals Plus","betteranimalsplus:foxhead_3",5994,0,"false","Fox Head",""
"Better Animals Plus","betteranimalsplus:foxhead_4",5995,0,"false","Fox Head",""
"Better Animals Plus","betteranimalsplus:fried_egg",6061,0,"false","Fried Egg",""
"Better Animals Plus","betteranimalsplus:goatcheese",6028,0,"false","Goat Cheese","foodCheese,foodGoatCheese"
"Better Animals Plus","betteranimalsplus:goatmilk",6027,0,"false","Goat Milk","foodGoatMilk,listAllGoatMilk,listAllMilk"
"Better Animals Plus","betteranimalsplus:golden_goose_egg",6056,0,"false","Golden Goose Egg",""
"Better Animals Plus","betteranimalsplus:goose_egg",6055,0,"false","Goose Egg","egg,eggCookable,foodEgg,listAllEgg,listAllegg"
"Better Animals Plus","betteranimalsplus:handoffate",6071,0,"false","Hand Of Fate",""
"Better Animals Plus","betteranimalsplus:hirschgeistskull",6020,0,"false","item.null.name",""
"Better Animals Plus","betteranimalsplus:hirschgeistskull_1",6021,0,"false","Hirschgeist Skull",""
"Better Animals Plus","betteranimalsplus:hirschgeistskullwearable",6024,0,"false","Wearable Hirschgeist Skull",""
"Better Animals Plus","betteranimalsplus:moosehead",6015,0,"false","item.null.name",""
"Better Animals Plus","betteranimalsplus:moosehead_1",6016,0,"false","Moose Head",""
"Better Animals Plus","betteranimalsplus:moosehead_2",6017,0,"false","Moose Head",""
"Better Animals Plus","betteranimalsplus:moosehead_3",6018,0,"false","Moose Head",""
"Better Animals Plus","betteranimalsplus:moosehead_4",6019,0,"false","Moose Head",""
"Better Animals Plus","betteranimalsplus:pheasant_egg",6053,0,"false","Pheasant Egg","egg,eggCookable,foodEgg,listAllEgg,listAllegg"
"Better Animals Plus","betteranimalsplus:pheasantcooked",6030,0,"false","Cooked Pheasant","listAllmeatcooked"
"Better Animals Plus","betteranimalsplus:pheasantraw",6029,0,"false","Raw Pheasant","listAllmeatraw"
"Better Animals Plus","betteranimalsplus:record_crab_rave",6051,0,"false","Music Disc",""
"Better Animals Plus","betteranimalsplus:record_walrus",6052,0,"false","Music Disc",""
"Better Animals Plus","betteranimalsplus:reindeerhead",6010,0,"false","item.null.name",""
"Better Animals Plus","betteranimalsplus:reindeerhead_1",6011,0,"false","Reindeer Head",""
"Better Animals Plus","betteranimalsplus:reindeerhead_2",6012,0,"false","Reindeer Head",""
"Better Animals Plus","betteranimalsplus:reindeerhead_3",6013,0,"false","Reindeer Head",""
"Better Animals Plus","betteranimalsplus:reindeerhead_4",6014,0,"false","Reindeer Head",""
"Better Animals Plus","betteranimalsplus:trillium",6070,0,"false","Trillium",""
"Better Animals Plus","betteranimalsplus:turkey_cooked",6073,0,"false","Cooked Turkey","listAllmeatcooked"
"Better Animals Plus","betteranimalsplus:turkey_egg",6054,0,"false","Turkey Egg","egg,eggCookable,foodEgg,listAllEgg,listAllegg"
"Better Animals Plus","betteranimalsplus:turkey_leg_cooked",6058,0,"false","Cooked Turkey Leg","listAllmeatcooked"
